timestamp,source,summary
2026-08-15 13:02:13,firewall,10.14.7.23:64026 -> 13.107.6.156:53 UDP ALLOW (DNS-OUT)
2026-08-15 13:11:40,dns,query microsoft.com -> NOERROR
2026-08-15 13:23:50,firewall,10.14.7.23:65243 -> 10.20.9.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 13:27:45,flow_investigation,10.14.7.23 -> 44.236.72.93:443 TCP dur=13.232s
2026-08-15 13:29:39,flow_train,10.14.7.23 -> 20.112.52.29:22 TCP dur=1.017s
2026-08-15 13:57:18,flow_train,10.14.7.23 -> 44.236.72.93:22 TCP dur=10.008s
2026-08-15 14:15:54,dns,query akamaiedge.net -> NOERROR
2026-08-15 14:17:51,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=31.112s
2026-08-15 14:39:17,firewall,10.14.7.23:61284 -> 10.20.1.10:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 14:41:45,firewall,10.14.7.23:51615 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 14:59:30,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=10.046s
2026-08-15 15:05:08,dns,query ubuntu.com -> NOERROR
2026-08-15 15:12:50,dns,query cloudflare.com -> NOERROR
2026-08-15 15:43:30,flow_train,10.14.7.23 -> 44.236.72.93:80 TCP dur=42.564s
2026-08-15 15:46:12,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=73.13s
2026-08-15 15:53:25,flow_investigation,10.14.7.23 -> 44.236.72.93:22 TCP dur=12.578s
2026-08-15 15:59:06,flow_train,10.14.7.23 -> 185.125.190.29:53 UDP dur=17.644s
2026-08-15 15:59:26,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=63.199s
2026-08-15 16:34:31,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=16.86s
2026-08-15 16:37:29,flow_train,10.14.7.23 -> 13.107.6.156:1433 TCP dur=33.286s
2026-08-15 17:12:53,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-15 17:18:01,flow_train,10.14.7.23 -> 104.16.132.229:1433 TCP dur=18.473s
2026-08-15 17:18:10,flow_investigation,10.14.7.23 -> 185.125.190.29:80 TCP dur=7.729s
2026-08-15 17:38:32,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-15 18:05:52,firewall,10.14.7.23:54327 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-15 19:00:50,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=13.459s
2026-08-15 19:06:45,firewall,10.14.7.23:63241 -> 20.112.52.29:123 UDP ALLOW (NTP-OUT)
2026-08-15 19:16:11,flow_investigation,10.14.7.23 -> 104.16.132.229:443 TCP dur=10.517s
2026-08-15 19:49:03,dns,query github.com -> NOERROR
2026-08-15 19:49:28,firewall,10.14.7.23:56836 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 19:53:19,flow_investigation,10.14.7.23 -> 142.250.74.14:445 TCP dur=11.123s
2026-08-15 19:55:04,flow_train,10.14.7.23 -> 20.112.52.29:25 TCP dur=69.419s
2026-08-15 19:57:08,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=52.437s
2026-08-15 20:11:48,firewall,10.14.7.23:59956 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-15 20:19:26,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=115.284s
2026-08-15 20:21:45,firewall,10.14.7.23:55915 -> 20.112.52.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 20:24:40,firewall,10.14.7.23:49811 -> 44.236.72.93:53 UDP ALLOW (DNS-OUT)
2026-08-15 20:38:01,firewall,10.14.7.23:50887 -> 20.112.52.29:53 UDP ALLOW (DNS-OUT)
2026-08-15 20:40:08,dns,query cloudflare.com -> NOERROR
2026-08-15 20:47:08,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=22.891s
2026-08-15 20:49:38,firewall,10.14.7.23:57121 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-15 20:52:58,dns,query windowsupdate.com -> NOERROR
2026-08-15 20:53:45,firewall,10.14.7.23:52837 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-15 21:01:01,firewall,10.14.7.23:61516 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 21:06:09,dns,query github.com -> NOERROR
2026-08-15 21:10:33,flow_train,10.14.7.23 -> 13.107.6.156:25 TCP dur=14.27s
2026-08-15 21:33:19,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=30.494s
2026-08-15 21:45:41,flow_train,10.14.7.23 -> 20.112.52.29:25 TCP dur=7.834s
2026-08-15 21:51:18,flow_investigation,10.14.7.23 -> 13.107.6.156:443 TCP dur=13.531s
2026-08-15 22:11:21,flow_investigation,10.14.7.23 -> 20.112.52.29:80 TCP dur=14.829s
2026-08-15 22:12:13,flow_train,10.14.7.23 -> 104.16.132.229:1433 TCP dur=14.272s
2026-08-15 22:12:34,dns,query windowsupdate.com -> NOERROR
2026-08-15 22:21:21,flow_train,10.14.7.23 -> 13.107.6.156:25 TCP dur=3.536s
2026-08-15 22:30:52,firewall,10.14.7.23:53175 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-15 22:51:31,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=23.958s
2026-08-15 22:53:43,flow_train,10.14.7.23 -> 13.107.6.156:25 TCP dur=12.334s
2026-08-15 22:59:04,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=3.712s
2026-08-15 23:00:10,flow_investigation,10.14.7.23 -> 185.199.110.42:443 TCP dur=2.87s
2026-08-15 23:15:41,flow_investigation,10.14.7.23 -> 20.112.52.29:22 TCP dur=121.493s
2026-08-15 23:31:10,firewall,10.14.7.23:57599 -> 13.107.6.156:53 UDP ALLOW (DNS-OUT)
2026-08-15 23:40:20,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=19.266s
2026-08-15 23:41:15,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=49.09s
2026-08-15 23:43:09,flow_investigation,10.14.7.23 -> 45.77.89.11:443 TCP dur=54.191s
2026-08-15 23:56:59,firewall,10.14.7.23:59665 -> 104.16.132.229:443 TCP DENY (OUTBOUND-WEB)
2026-08-16 00:45:28,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=23.824s
2026-08-16 00:56:09,firewall,10.14.7.23:64637 -> 185.125.190.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 00:59:51,flow_investigation,10.14.7.23 -> 142.250.74.14:53 UDP dur=165.74s
2026-08-16 01:19:54,flow_train,10.14.7.23 -> 104.16.132.229:445 TCP dur=9.839s
2026-08-16 01:38:08,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=88.605s
2026-08-16 01:48:12,flow_train,10.14.7.23 -> 20.112.52.29:80 TCP dur=4.304s
2026-08-16 01:52:13,dns,query google.com -> NOERROR
2026-08-16 02:08:59,flow_train,10.14.7.23 -> 13.107.6.156:445 TCP dur=20.362s
2026-08-16 02:27:04,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=1.846s
2026-08-16 02:31:06,flow_investigation,10.14.7.23 -> 20.112.52.29:80 TCP dur=7.062s
2026-08-16 02:36:27,flow_train,10.14.7.23 -> 142.250.74.14:445 TCP dur=7.237s
2026-08-16 02:53:15,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=3.33s
2026-08-16 03:01:46,dns,query namibian.com.na -> NOERROR
2026-08-16 03:03:18,dns,query microsoft.com -> NOERROR
2026-08-16 03:11:41,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=41.534s
2026-08-16 03:26:13,dns,query ubuntu.com -> NOERROR
2026-08-16 03:35:08,firewall,10.14.7.23:64269 -> 13.107.6.156:123 UDP ALLOW (NTP-OUT)
2026-08-16 03:44:06,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=1.276s
2026-08-16 03:50:49,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=94.468s
2026-08-16 03:56:54,flow_train,10.14.7.23 -> 140.82.121.4:1433 TCP dur=3.034s
2026-08-16 04:06:19,firewall,10.14.7.23:64399 -> 10.20.1.10:445 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 04:35:49,firewall,10.14.7.23:52395 -> 185.125.190.29:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 04:49:11,firewall,10.14.7.23:63318 -> 10.20.5.12:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 05:05:59,dns,query ietf.org -> NOERROR
2026-08-16 05:28:28,flow_investigation,10.14.7.23 -> 20.112.52.29:3389 TCP dur=14.352s
2026-08-16 05:50:40,flow_train,10.14.7.23 -> 13.107.6.156:53 UDP dur=18.002s
2026-08-16 05:50:52,flow_train,10.14.7.23 -> 104.16.132.229:22 TCP dur=0.9s
2026-08-16 06:22:13,dns,query mozilla.org -> NOERROR
2026-08-16 06:23:21,flow_train,10.14.7.23 -> 140.82.121.4:3389 TCP dur=176.303s
2026-08-16 06:33:29,flow_train,10.14.7.23 -> 185.125.190.29:53 UDP dur=44.51s
2026-08-16 06:34:04,flow_train,10.14.7.23 -> 142.250.74.14:445 TCP dur=1.061s
2026-08-16 06:34:29,firewall,10.14.7.23:53290 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 06:37:59,dns,query akamaiedge.net -> NOERROR
2026-08-16 06:58:51,firewall,10.14.7.23:63415 -> 142.250.74.14:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 07:10:38,firewall,10.14.7.23:58924 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-16 07:14:13,flow_train,10.14.7.23 -> 142.250.74.14:22 TCP dur=24.738s
2026-08-16 07:24:11,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=3.413s
2026-08-16 07:50:33,flow_train,10.14.7.23 -> 20.112.52.29:443 TCP dur=18.238s
2026-08-16 08:03:58,firewall,10.14.7.23:55467 -> 185.125.190.29:123 UDP ALLOW (NTP-OUT)
2026-08-16 08:07:14,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=62.453s
2026-08-16 08:16:18,firewall,10.14.7.23:54940 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-16 08:32:22,dns,query namibian.com.na -> NOERROR
2026-08-16 08:47:25,flow_train,10.14.7.23 -> 104.16.132.229:3389 TCP dur=1.955s
2026-08-16 09:11:02,firewall,10.14.7.23:64819 -> 13.107.6.156:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 10:20:08,firewall,10.14.7.23:50598 -> 10.20.8.20:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 10:31:00,flow_train,10.14.7.23 -> 20.112.52.29:445 TCP dur=1.284s
2026-08-16 10:31:26,flow_train,10.14.7.23 -> 44.236.72.93:3389 TCP dur=32.162s
2026-08-16 10:31:53,firewall,10.14.7.23:49440 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-16 10:58:59,flow_train,10.14.7.23 -> 140.82.121.4:53 UDP dur=15.494s
2026-08-16 11:38:48,dns,query namibian.com.na -> NOERROR
2026-08-16 11:42:07,flow_train,10.14.7.23 -> 104.16.132.229:443 TCP dur=17.556s
2026-08-16 12:10:05,flow_train,10.14.7.23 -> 140.82.121.4:80 TCP dur=6.378s
2026-08-16 12:17:40,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=0.315s
2026-08-16 12:24:18,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/SUCCESS)
2026-08-16 12:26:03,flow_investigation,10.14.7.23 -> 44.236.72.93:443 TCP dur=8.479s
2026-08-16 12:27:15,flow_train,10.14.7.23 -> 185.125.190.29:80 TCP dur=14.151s
2026-08-16 12:33:00,flow_investigation,10.14.7.23 -> 185.125.190.29:53 UDP dur=12.293s
2026-08-16 12:42:15,flow_investigation,10.14.7.23 -> 140.82.121.4:443 TCP dur=24.118s
2026-08-16 12:44:41,flow_train,10.14.7.23 -> 185.125.190.29:1433 TCP dur=22.157s
2026-08-16 12:51:03,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-16 13:11:08,firewall,10.14.7.23:57062 -> 140.82.121.4:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 13:21:11,auth,nshikongo -> AD-CORE-01 (RemoteInteractive/FAILURE)
2026-08-16 13:27:29,flow_train,10.14.7.23 -> 142.250.74.14:1433 TCP dur=0.882s
2026-08-16 13:31:47,flow_train,10.14.7.23 -> 20.112.52.29:3389 TCP dur=70.546s
2026-08-16 13:33:28,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=60.317s
2026-08-16 13:46:52,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-16 13:47:58,dns,query windowsupdate.com -> NOERROR
2026-08-16 14:28:32,flow_investigation,10.14.7.23 -> 20.112.52.29:3389 TCP dur=10.949s
2026-08-16 14:55:02,flow_train,10.14.7.23 -> 20.112.52.29:1433 TCP dur=27.286s
2026-08-16 14:56:04,flow_train,10.14.7.23 -> 20.112.52.29:25 TCP dur=14.962s
2026-08-16 14:58:56,flow_train,10.14.7.23 -> 13.107.6.156:443 TCP dur=31.518s
2026-08-16 15:24:54,flow_train,10.14.7.23 -> 44.236.72.93:53 UDP dur=4.113s
2026-08-16 15:26:10,flow_investigation,10.14.7.23 -> 104.16.132.229:443 TCP dur=4.649s
2026-08-16 15:27:22,dns,query akamaiedge.net -> NOERROR
2026-08-16 15:56:26,flow_train,10.14.7.23 -> 142.250.74.14:53 UDP dur=18.701s
2026-08-16 15:56:37,firewall,10.14.7.23:64921 -> 104.16.132.229:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 15:58:31,dns,query github.com -> NOERROR
2026-08-16 16:41:03,firewall,10.14.7.23:53483 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 16:49:24,flow_train,10.14.7.23 -> 20.112.52.29:80 TCP dur=35.067s
2026-08-16 16:51:08,flow_train,10.14.7.23 -> 185.125.190.29:25 TCP dur=70.877s
2026-08-16 16:53:32,flow_train,10.14.7.23 -> 142.250.74.14:3389 TCP dur=44.671s
2026-08-16 17:03:24,auth,nshikongo -> AD-CORE-01 (Network/SUCCESS)
2026-08-16 17:17:25,flow_train,10.14.7.23 -> 142.250.74.14:443 TCP dur=6.827s
2026-08-16 17:21:39,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=4.086s
2026-08-16 17:27:11,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=37.136s
2026-08-16 17:49:55,auth,nshikongo -> AD-CORE-01 (Interactive/SUCCESS)
2026-08-16 18:29:52,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=24.522s
2026-08-16 18:52:15,flow_investigation,10.14.7.23 -> 142.250.74.14:443 TCP dur=16.069s
2026-08-16 19:09:38,flow_train,10.14.7.23 -> 13.107.6.156:1433 TCP dur=0.605s
2026-08-16 19:15:44,firewall,10.14.7.23:58609 -> 142.250.74.14:53 UDP ALLOW (DNS-OUT)
2026-08-16 19:20:25,firewall,10.14.7.23:56240 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-16 19:27:38,flow_train,10.14.7.23 -> 44.236.72.93:80 TCP dur=3.168s
2026-08-16 19:50:32,dns,query ietf.org -> NOERROR
2026-08-16 20:07:51,flow_train,10.14.7.23 -> 104.16.132.229:53 UDP dur=10.666s
2026-08-16 20:10:44,firewall,10.14.7.23:49232 -> 185.125.190.29:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 20:21:45,firewall,10.14.7.23:64133 -> 10.20.5.12:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 20:22:45,flow_train,10.14.7.23 -> 185.125.190.29:443 TCP dur=4.369s
2026-08-16 20:25:55,firewall,10.14.7.23:49973 -> 13.107.6.156:53 UDP ALLOW (DNS-OUT)
2026-08-16 20:28:11,flow_train,10.14.7.23 -> 44.236.72.93:443 TCP dur=2.672s
2026-08-16 20:40:36,flow_train,10.14.7.23 -> 104.16.132.229:445 TCP dur=116.156s
2026-08-16 20:45:40,firewall,10.14.7.23:52623 -> 13.107.6.156:443 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 20:54:07,flow_train,10.14.7.23 -> 104.16.132.229:80 TCP dur=26.187s
2026-08-16 20:56:04,firewall,10.14.7.23:65144 -> 140.82.121.4:123 UDP ALLOW (NTP-OUT)
2026-08-16 20:57:05,flow_train,10.14.7.23 -> 13.107.6.156:1433 TCP dur=1.161s
2026-08-16 21:01:51,firewall,10.14.7.23:61825 -> 10.20.1.10:3389 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 21:14:18,firewall,10.14.7.23:58242 -> 104.16.132.229:53 UDP ALLOW (DNS-OUT)
2026-08-16 21:19:01,flow_train,10.14.7.23 -> 44.236.72.93:80 TCP dur=70.218s
2026-08-16 21:32:00,firewall,10.14.7.23:55797 -> 10.20.1.10:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 21:41:37,firewall,10.14.7.23:65044 -> 10.20.5.12:1433 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 21:48:01,dns,query akamaiedge.net -> NOERROR
2026-08-16 21:56:46,flow_train,10.14.7.23 -> 185.125.190.29:3389 TCP dur=209.845s
2026-08-16 22:00:17,flow_investigation,10.14.7.23 -> 185.125.190.29:3389 TCP dur=31.962s
2026-08-16 22:22:52,flow_train,10.14.7.23 -> 185.125.190.29:445 TCP dur=21.878s
2026-08-16 22:25:07,flow_train,10.14.7.23 -> 185.125.190.29:80 TCP dur=21.907s
2026-08-16 22:31:35,firewall,10.14.7.23:62340 -> 13.107.6.156:80 TCP ALLOW (OUTBOUND-WEB)
2026-08-16 22:34:53,flow_train,10.14.7.23 -> 140.82.121.4:443 TCP dur=27.317s
2026-08-16 22:53:14,flow_train,10.14.7.23 -> 104.16.132.229:445 TCP dur=6.742s
2026-08-16 22:58:25,dns,query namibian.com.na -> NOERROR
2026-08-16 23:11:15,firewall,10.14.7.23:53733 -> 104.16.132.229:123 UDP ALLOW (NTP-OUT)
2026-08-16 23:32:42,firewall,10.14.7.23:50780 -> 10.20.5.12:443 TCP ALLOW (INTERNAL-BUSINESS)
2026-08-16 23:40:03,flow_investigation,10.14.7.23 -> 44.236.72.93:443 TCP dur=26.313s
2026-08-16 23:41:49,flow_train,10.14.7.23 -> 104.16.132.229:25 TCP dur=48.896s
